Employee ID,Name,Age,Department,Salary ($),Years at Company,Performance Score,Attrition
E2365,Nina Scott,48,Customer Support,45769,10,3.8,Yes
E2366,Kevin Walker,47,Engineering,52900,10,4.1,No
E2367,Alice Kim,37,Sales,96945,2,4.0,No
E2368,Jenna Young,28,Human Resources,50021,0,4.5,No
E2369,Bob Carter,54,IT,59677,11,3.8,Yes
E2370,Dana Scott,59,Engineering,88502,4,4.0,No
E2371,Quentin Scott,48,Human Resources,102974,0,5.0,No
E2372,Steve Smith,52,Human Resources,97444,16,4.3,No
E2373,Ian Garcia,51,IT,106893,17,3.7,No
E2374,Bob Brown,42,Engineering,113594,11,4.4,Yes
E2375,Charlie Walker,45,IT,82892,3,3.3,No
E2376,Rachel White,46,Customer Support,62928,0,4.7,Yes
E2377,Hannah Smith,39,Marketing,82834,10,3.7,No
E2378,Oscar White,47,Finance,108517,14,4.6,No
E2379,Oscar Carter,47,Human Resources,58996,13,3.1,No
E2380,Nina Young,55,Customer Support,48115,12,4.4,No
E2381,George Hall,47,Marketing,103014,1,4.3,Yes
E2382,Edward Brown,58,Finance,119456,8,3.8,No
E2383,Edward Hall,49,Finance,118887,18,4.2,Yes
E2384,Laura Young,53,Engineering,95540,14,3.3,Yes
E2385,Rachel White,57,Finance,53013,5,4.7,Yes
E2386,Steve Kim,29,Finance,68840,5,3.9,No
E2387,Paula Lee,48,Sales,94338,6,4.2,No
E2388,Charlie Adams,30,Customer Support,64503,20,4.1,No
E2389,Steve Hall,48,Finance,53408,18,3.8,No
E2390,Edward Patel,30,Human Resources,74523,2,4.2,No
E2391,Jenna Smith,29,Sales,45794,2,3.0,No
E2392,Laura Baker,57,IT,99199,15,3.9,No
E2393,Steve Walker,52,IT,115095,1,3.7,No
E2394,Kevin Adams,40,Sales,102143,3,4.7,No
E2395,Tina White,50,Marketing,94069,13,3.8,Yes
E2396,Bob Johnson,33,Finance,118300,18,4.1,No
E2397,Alice Garcia,54,Finance,59054,5,4.9,No
E2398,Bob Evans,25,Sales,83169,5,4.1,No
E2399,Oscar Evans,48,Customer Support,114121,15,3.4,No
E2400,Edward Scott,22,Marketing,74094,14,3.4,No
E2401,Paula Adams,39,IT,85131,12,4.2,No
E2402,Dana Garcia,44,IT,91509,14,4.2,No
E2403,Alice White,42,Finance,45005,19,3.9,No
E2404,Paula Nguyen,38,Finance,91810,0,3.4,No
E2405,Kevin Brown,44,Finance,93902,14,3.4,No
E2406,Bob Garcia,41,Customer Support,93596,5,4.0,No
E2407,George Garcia,33,Sales,110023,7,4.7,Yes
E2408,Hannah Hall,36,Marketing,112388,3,4.2,No
E2409,Edward Adams,52,Finance,54075,13,4.4,Yes
E2410,Ian White,32,Human Resources,103487,14,4.6,Yes
E2411,Steve Evans,26,Sales,79556,15,4.5,No
E2412,Nina Young,46,Marketing,116932,14,4.2,No
E2413,Oscar Clark,59,Customer Support,88863,4,3.7,Yes
E2414,Tina Patel,38,Human Resources,106418,13,3.9,No
E2415,Rachel Patel,43,Customer Support,75219,11,4.5,No
E2416,Paula Patel,58,IT,54138,5,3.3,No
E2417,Quentin Nguyen,50,Finance,57192,15,3.5,No
E2418,Hannah Hall,34,Marketing,48453,6,4.9,No
E2419,Edward Lee,58,IT,98448,0,4.3,No
E2420,George Baker,42,Human Resources,117655,19,4.3,No
E2421,Edward Johnson,31,Finance,47828,11,4.1,No
E2422,Nina Clark,37,Finance,88062,20,4.5,No
E2423,Nina Evans,46,Finance,98452,20,3.7,No
E2424,Nina Carter,36,Marketing,119383,10,3.9,No
E2425,Paula Walker,60,Customer Support,94001,13,4.5,No
E2426,Edward Kim,38,Customer Support,105699,13,3.9,No
E2427,Nina Hall,33,Sales,69282,20,3.7,No
E2428,Alice Nguyen,44,Customer Support,109944,13,4.3,No
E2429,Bob Patel,55,Finance,71310,4,3.5,No
E2430,Quentin Patel,56,Customer Support,91980,7,4.1,No
E2431,Paula Scott,52,Engineering,114806,19,3.8,No
E2432,George Walker,26,Engineering,46455,14,4.0,No
E2433,Edward Carter,28,Human Resources,93964,8,4.4,No
E2434,Oscar Evans,49,Sales,111748,14,4.8,No
E2435,Nina Johnson,54,Customer Support,71747,1,3.3,No
E2436,Bob Clark,54,IT,58830,16,3.7,No
E2437,Charlie Smith,55,Human Resources,95596,13,4.0,No
E2438,Laura Young,59,Engineering,106173,0,4.5,Yes
E2439,Ian Patel,39,Engineering,70606,20,4.9,No
E2440,Ian Brown,57,IT,69721,17,4.3,No
E2441,Paula Clark,23,Human Resources,49089,14,3.5,Yes
E2442,Fiona Patel,40,Engineering,54664,2,3.5,No
E2443,George Brown,43,Finance,100531,20,3.9,No
E2444,Steve Lee,40,Finance,63237,4,4.2,No
E2445,Quentin Lee,38,Human Resources,114007,17,4.4,No
E2446,Hannah Patel,51,Marketing,45868,0,3.6,Yes
E2447,Nina Allen,36,Human Resources,99021,13,3.3,Yes
E2448,Rachel Carter,27,Sales,90386,12,4.7,No
E2449,Steve Evans,42,Sales,95945,12,4.2,No
E2450,Rachel Young,53,IT,74766,11,4.2,No
E2451,Paula Clark,31,Marketing,57788,6,4.3,No
E2452,Charlie Adams,25,Human Resources,94703,18,3.1,Yes
E2453,Steve Scott,57,Customer Support,53259,19,3.1,No
E2454,Bob Kim,43,IT,70639,14,4.6,No
E2455,Dana Nguyen,44,IT,99725,14,3.6,No
E2456,Nina Smith,39,Human Resources,63188,3,3.2,No
E2457,Alice Scott,26,Engineering,106619,18,3.7,No
E2458,Steve Hall,33,Sales,105670,10,3.6,No
E2459,Edward Smith,22,Marketing,61960,13,3.8,No
E2460,Alice Nguyen,27,IT,49235,4,4.5,No
E2461,Jenna Evans,30,Finance,105259,18,4.3,No
E2462,Charlie Evans,25,Customer Support,73153,17,3.9,No
E2463,Steve Walker,56,Finance,88916,19,3.9,No
E2464,Nina White,56,Engineering,52597,10,3.4,Yes
E2465,Laura Hall,50,Customer Support,107344,15,3.6,No
E2466,Michael Garcia,31,Customer Support,73285,13,4.2,No
E2467,Laura Garcia,34,Human Resources,115757,7,4.1,No
E2468,Laura Kim,55,IT,81447,4,3.7,No
E2469,Fiona Clark,47,Finance,112850,20,3.9,Yes
E2470,Tina Scott,36,Engineering,59944,0,4.1,Yes
E2471,Steve Smith,43,IT,67296,7,4.6,No
E2472,Ian Nguyen,54,Human Resources,117682,0,2.9,No
E2473,Tina Garcia,42,Engineering,64362,9,4.4,No
E2474,George Hall,22,IT,67301,2,3.9,No
E2475,Rachel Kim,30,Marketing,119425,4,3.4,No
E2476,Alice Walker,48,Marketing,99174,17,3.6,No
E2477,Nina Garcia,26,Engineering,94267,8,4.5,No
E2478,Michael Garcia,31,Finance,77453,9,3.4,No
E2479,Bob Lopez,54,Sales,106429,15,3.8,No
E2480,Laura Clark,44,Engineering,92513,12,3.9,No
E2481,Charlie Johnson,40,Customer Support,47421,10,3.7,No
E2482,Steve Allen,34,Engineering,49715,18,4.7,No
E2483,George Johnson,35,IT,54079,12,2.9,No
E2484,Oscar Adams,49,Sales,98137,19,3.6,Yes
E2485,Fiona Kim,59,Engineering,48206,20,4.7,No
E2486,Charlie Young,51,Human Resources,104307,11,4.1,Yes
E2487,Edward Young,50,IT,61736,1,4.9,Yes
E2488,Tina Allen,22,Human Resources,107245,0,3.8,Yes
E2489,Quentin Clark,44,Customer Support,119274,13,3.6,No
E2490,Rachel Patel,24,Finance,94742,6,3.6,Yes
E2491,Nina Smith,42,Human Resources,90985,18,4.1,No
E2492,Steve Baker,29,Engineering,48003,15,3.6,No
E2493,Hannah Patel,46,IT,113106,5,3.2,No
E2494,Quentin Smith,53,Customer Support,79981,3,3.5,No
E2495,Paula Kim,45,Customer Support,70941,15,4.2,No
E2496,Kevin Baker,30,Sales,111906,1,4.1,No
E2497,Oscar Baker,60,Engineering,63979,1,4.3,No
E2498,Kevin Adams,30,Sales,56507,17,3.9,Yes
E2499,Michael Scott,35,Sales,114496,13,3.6,No
E2500,Hannah Scott,47,Marketing,111088,10,3.5,No
E2501,Edward Adams,24,Sales,92331,4,3.1,No
E2502,Rachel Lee,29,Finance,109998,19,3.2,Yes
E2503,Dana Evans,43,IT,107397,1,4.1,No
E2504,Oscar Kim,43,Human Resources,52572,4,4.0,No
E2505,Jenna Clark,31,Marketing,65184,19,3.8,No
E2506,Alice Kim,51,Finance,92076,3,3.8,Yes
E2507,Bob Allen,48,Sales,65270,20,4.5,No
E2508,Charlie Garcia,38,Customer Support,99150,4,4.2,No
E2509,Dana Scott,46,Engineering,91478,0,3.2,No
E2510,Fiona Allen,46,Marketing,113041,8,4.1,No
E2511,Nina Smith,46,Sales,103301,1,4.1,No
E2512,Bob Lopez,43,Engineering,115971,16,5.0,Yes
E2513,George Hall,42,IT,115570,7,4.6,No
E2514,Jenna Kim,47,Finance,108365,13,4.4,Yes
E2515,Dana Garcia,25,Engineering,51382,11,3.2,No
E2516,Charlie Carter,42,Human Resources,96302,2,3.6,No
E2517,Jenna Adams,55,Human Resources,64907,17,5.0,No
E2518,Hannah Evans,52,IT,119892,16,3.3,No
E2519,Bob Brown,43,Engineering,113607,18,4.2,Yes
E2520,Hannah Baker,48,Engineering,91399,17,3.8,No
E2521,Rachel Walker,32,Marketing,93350,1,4.3,No
E2522,Laura Johnson,50,Engineering,77534,11,4.1,No
E2523,Oscar Garcia,39,Sales,106654,10,3.8,No
E2524,Paula Lee,36,Engineering,75428,10,3.6,No
E2525,Alice Lopez,58,Marketing,105892,16,4.7,No
E2526,Dana Walker,40,Customer Support,106522,2,3.2,No
E2527,Jenna Lopez,24,Customer Support,47634,16,3.9,Yes
E2528,Kevin Evans,51,Sales,107493,19,5.0,No
E2529,Fiona Baker,35,Finance,80609,4,3.7,No
E2530,Steve Hall,30,Customer Support,113913,15,4.3,No
E2531,Fiona Patel,23,Marketing,80964,13,3.5,No
E2532,Edward Johnson,30,Finance,97441,16,3.9,Yes
E2533,Paula Evans,46,Marketing,64038,15,4.3,Yes
E2534,Charlie Johnson,48,Human Resources,115167,3,3.5,No
E2535,Quentin Brown,22,Human Resources,118964,13,3.2,No
E2536,Dana Lee,41,Engineering,81067,15,4.0,No
E2537,Paula Lopez,36,Finance,48387,10,4.3,No
E2538,Oscar Johnson,22,Human Resources,57437,6,3.7,Yes
E2539,Steve Walker,30,Finance,94594,16,4.0,No
E2540,Dana Brown,34,Finance,48236,4,4.5,No
E2541,Ian Evans,33,Human Resources,77217,9,4.0,No
E2542,Hannah Allen,32,Engineering,108346,18,3.3,Yes
E2543,Nina Carter,39,Engineering,119032,18,3.4,No
E2544,Quentin Nguyen,29,IT,94047,9,4.1,Yes
E2545,Steve Hall,42,Marketing,47266,3,4.4,No
E2546,Alice Baker,31,IT,82290,8,3.5,No
E2547,Dana Kim,60,Sales,113570,13,3.9,Yes
E2548,Steve Lopez,46,Finance,59779,18,5.0,Yes
E2549,Rachel Young,39,IT,117448,8,3.7,No
E2550,Bob Adams,27,Human Resources,102639,9,4.4,No
E2551,Oscar Patel,39,Human Resources,83533,6,4.2,No
E2552,Steve Scott,58,Human Resources,106615,9,3.1,Yes
E2553,Oscar Carter,60,Marketing,115805,8,3.6,No
E2554,Hannah Kim,23,Human Resources,107741,0,4.9,No
E2555,George Patel,36,IT,79197,2,4.4,Yes
E2556,Jenna Patel,25,Engineering,53824,17,4.0,No
E2557,Alice Johnson,54,Marketing,98546,14,4.0,No
E2558,Kevin Lopez,50,IT,50215,16,3.6,No
E2559,Jenna Clark,26,IT,111439,14,4.7,No
E2560,Tina Smith,53,Engineering,70782,14,4.3,No
E2561,Ian Adams,24,Customer Support,63718,6,4.0,No
E2562,Oscar Baker,32,Finance,110427,13,3.6,No
E2563,Laura Garcia,53,Sales,117704,0,4.7,No
E2564,Alice Evans,32,Finance,78238,3,3.6,No
E2565,Alice Patel,27,Engineering,84320,18,4.0,Yes
E2566,Laura Johnson,32,IT,96693,3,4.9,Yes
E2567,Charlie Johnson,29,IT,47993,12,3.4,No
E2568,Edward Lee,51,Marketing,105942,2,3.4,No
E2569,Charlie White,37,Finance,73063,3,3.7,No
E2570,Laura Lopez,33,Engineering,112688,6,5.0,Yes
E2571,Bob Patel,41,IT,102844,20,3.2,No
E2572,Ian Walker,39,Customer Support,76719,19,3.9,No
E2573,Alice Hall,32,Human Resources,77660,10,4.1,Yes
E2574,Oscar White,56,Engineering,53036,6,3.8,No
E2575,Bob Carter,35,Marketing,114423,16,3.8,No
E2576,Fiona Brown,38,Customer Support,63846,13,3.6,No
E2577,Rachel Walker,35,Sales,59756,12,3.8,No
E2578,Edward Smith,48,Engineering,65565,1,3.3,No
E2579,George Smith,39,Human Resources,63428,6,4.5,Yes
E2580,Tina Nguyen,43,Sales,113293,20,4.0,Yes
E2581,Fiona Carter,43,IT,113098,2,3.6,No
E2582,Rachel Lopez,42,Marketing,84110,2,4.2,No
E2583,Dana Baker,48,Engineering,66039,16,3.4,Yes
E2584,Michael Kim,43,Sales,61678,7,4.0,Yes
E2585,Bob Evans,34,IT,57203,18,4.3,No
E2586,Oscar Evans,44,Sales,51601,4,4.3,Yes
E2587,Dana Garcia,50,Customer Support,58134,14,3.9,No
E2588,Kevin Garcia,33,Sales,60499,17,4.1,No
E2589,Quentin Brown,53,Human Resources,104790,8,3.0,No
E2590,Dana Lopez,48,Human Resources,77937,3,4.4,No
E2591,Michael Allen,41,IT,116053,2,4.5,No
E2592,Ian Hall,52,Sales,89147,16,4.6,No
E2593,Nina Lopez,50,Finance,83481,9,2.7,Yes
E2594,Alice Nguyen,47,Finance,98789,2,3.6,No
E2595,Steve Kim,25,Marketing,59236,13,4.5,No
E2596,Laura Allen,41,Engineering,112717,10,4.4,No
E2597,Ian Carter,28,Sales,99545,15,4.2,Yes
E2598,George Lee,22,Sales,94277,13,3.8,Yes
E2599,Hannah Allen,25,IT,117937,15,4.0,No
E2600,Rachel Kim,53,Customer Support,70982,6,3.9,No
E2601,George Nguyen,47,Finance,61015,16,5.0,No
E2602,Rachel Patel,31,Sales,79444,2,3.7,Yes
E2603,Paula Adams,54,Customer Support,46092,17,4.1,No
E2604,Ian White,37,Customer Support,62240,9,3.2,Yes
E2605,Quentin Walker,26,Human Resources,65406,2,3.7,Yes
E2606,Tina Scott,57,IT,84375,7,3.5,No
E2607,Alice Baker,49,Marketing,104203,5,3.9,No
E2608,Rachel Allen,50,Sales,105029,2,3.5,No
E2609,Michael Clark,55,Human Resources,74176,8,3.9,No
E2610,Nina Lee,29,IT,115282,3,2.9,No
E2611,Laura Clark,45,Human Resources,73233,8,4.1,No
E2612,Kevin Lee,35,Marketing,45352,10,4.9,Yes
E2613,Edward Evans,48,IT,104519,2,3.8,No
E2614,Quentin Smith,45,IT,52653,10,4.1,No
E2615,Nina Kim,53,Marketing,113085,0,5.0,No
E2616,Jenna Young,42,Engineering,69558,5,4.1,No
E2617,Jenna Garcia,55,Finance,94488,4,3.8,No
E2618,Rachel Walker,55,Finance,78410,0,4.5,No
E2619,Fiona Hall,47,Customer Support,72301,14,3.8,No
E2620,George Kim,39,Human Resources,89965,20,4.1,No
E2621,Kevin Johnson,39,Customer Support,119807,10,3.8,No
E2622,Tina Clark,44,Marketing,111152,13,4.0,No
E2623,Michael Scott,32,Customer Support,69456,16,4.5,No
E2624,Bob Carter,58,Finance,89722,16,4.3,No
E2625,Jenna White,25,Customer Support,63191,4,3.8,No
E2626,Edward Smith,42,Finance,72768,0,4.3,No
E2627,Paula Nguyen,22,Engineering,82852,5,4.2,No
E2628,Oscar Baker,31,IT,107805,4,3.4,No
E2629,Ian Patel,30,Engineering,58847,5,3.8,No
E2630,Oscar Allen,51,Sales,54243,1,3.6,No
E2631,Quentin Evans,30,Sales,98904,7,4.5,No
E2632,Jenna Hall,52,Human Resources,104047,10,3.7,No
E2633,George Lee,36,Engineering,49754,7,3.7,No
E2634,Paula Hall,41,Marketing,76371,11,4.2,No
E2635,Michael Nguyen,53,Engineering,94982,15,4.5,No
E2636,Edward Scott,35,Human Resources,94720,18,3.2,No
E2637,Edward Baker,23,Sales,83370,5,3.5,No
E2638,Tina Smith,33,Customer Support,68500,1,3.9,No
E2639,Edward Young,44,Marketing,115276,12,3.5,No
E2640,Tina Patel,22,Engineering,63006,2,4.0,No
E2641,George White,43,Engineering,111505,15,4.0,No
E2642,Paula Patel,37,Marketing,49482,16,3.9,No
E2643,Paula White,27,Engineering,118265,10,3.7,No
E2644,Rachel White,48,Sales,49427,13,4.9,No
E2645,George Adams,39,Customer Support,75016,0,4.7,No
E2646,Oscar Nguyen,43,IT,86559,11,4.8,No
E2647,Dana Johnson,30,Customer Support,94949,14,3.5,No
E2648,Ian Allen,24,Customer Support,73132,17,3.9,No
E2649,Kevin Evans,56,Customer Support,70985,7,4.7,No
E2650,Rachel Lee,35,Sales,77119,10,4.1,No
E2651,George Walker,50,Sales,55008,15,4.0,No
E2652,George Clark,50,IT,86932,20,4.6,No
E2653,Alice Kim,48,Customer Support,68146,7,3.9,No
E2654,Kevin Smith,24,IT,68970,9,4.3,No
E2655,Oscar Clark,41,Human Resources,45800,14,3.7,No
E2656,Ian Clark,49,IT,63223,19,3.0,No
E2657,Nina White,50,Sales,77423,9,3.8,No
E2658,Bob Walker,58,Marketing,65574,0,2.8,No
E2659,Rachel Baker,26,Human Resources,70813,14,4.1,No
E2660,Paula Clark,43,Finance,85882,7,3.4,No
E2661,Bob Adams,41,Customer Support,93993,3,3.7,Yes
E2662,Tina Scott,46,Sales,82781,9,4.5,No
E2663,Dana Garcia,55,IT,74130,6,4.1,No
E2664,Fiona Patel,51,Sales,82336,2,4.1,Yes
E2665,Nina Baker,57,Sales,91950,9,3.7,No
E2666,Rachel Adams,38,Sales,46486,0,4.9,No
E2667,Paula White,35,Sales,48548,20,3.0,No
E2668,Quentin Johnson,57,Finance,119022,14,3.7,No
E2669,Michael Adams,47,Engineering,77200,16,4.6,No
E2670,Ian Adams,44,Customer Support,61867,11,4.3,No
E2671,Hannah Johnson,31,IT,113098,13,3.6,No
E2672,Michael Scott,48,Finance,106033,1,5.0,Yes
E2673,Hannah Young,22,Finance,64094,15,3.7,No
E2674,Michael Kim,60,Marketing,98902,3,3.7,Yes
E2675,Kevin Brown,50,Human Resources,67658,6,4.0,No
E2676,Dana Adams,30,IT,91560,20,3.7,No
E2677,Paula Garcia,40,IT,113363,19,3.9,No
E2678,Nina White,48,IT,59132,0,4.0,No
E2679,Bob Evans,59,Customer Support,107980,14,3.9,Yes
E2680,Edward Garcia,31,Marketing,64275,20,4.0,No
E2681,George Adams,52,Finance,102417,19,3.5,No
E2682,Paula Baker,34,IT,116325,8,4.2,No
E2683,Rachel Patel,55,Customer Support,65633,19,4.8,Yes
E2684,Dana Nguyen,46,Human Resources,54948,20,4.4,No
E2685,Kevin Baker,56,Finance,101673,18,4.8,No
E2686,Charlie Lee,35,Marketing,99409,3,2.9,No
E2687,Rachel Johnson,54,Finance,49527,14,2.9,No
E2688,Rachel Walker,48,IT,98509,20,3.8,No
E2689,Edward Carter,40,Finance,90885,1,3.5,Yes
E2690,Rachel Carter,49,Engineering,80455,18,4.0,No
E2691,Quentin Kim,42,IT,68873,13,3.1,No
E2692,Charlie Carter,43,Finance,107210,10,4.4,No
E2693,Charlie Smith,41,Marketing,55431,18,4.1,Yes
E2694,Charlie Lee,60,Customer Support,65273,3,4.4,No
E2695,Dana Allen,37,Human Resources,72377,5,4.4,No
E2696,Quentin Johnson,55,Human Resources,53980,17,3.2,No
E2697,Jenna Lee,44,Sales,75236,12,3.8,No
E2698,Rachel Brown,35,Engineering,117461,13,4.0,Yes
E2699,Rachel Adams,35,Customer Support,109011,19,3.5,No
E2700,Fiona Johnson,55,Finance,50879,4,4.0,No
E2701,Paula Clark,50,Sales,46578,12,4.0,Yes
E2702,Fiona Baker,42,IT,56287,5,3.9,Yes
E2703,George White,23,Finance,79788,3,4.0,Yes
E2704,Steve Hall,48,Engineering,57788,1,3.7,No
E2705,Alice Brown,57,Human Resources,71638,11,4.2,No
E2706,Paula Scott,35,Customer Support,71499,2,3.6,No
E2707,George Patel,27,Sales,116768,3,4.3,Yes
E2708,Charlie Scott,33,Sales,69023,7,3.8,No
E2709,Steve Kim,30,Human Resources,116082,11,3.9,Yes
E2710,Laura Allen,23,IT,48406,5,4.4,No
E2711,George Nguyen,49,Marketing,113140,16,4.1,Yes
E2712,Kevin Scott,59,Sales,81705,11,4.4,Yes
E2713,Alice Clark,56,Human Resources,57853,13,3.9,No
E2714,George Carter,25,Sales,50480,12,4.5,No
E2715,Jenna Scott,28,Customer Support,76582,19,3.4,No
E2716,Kevin Lopez,31,IT,82709,6,3.5,No
E2717,Alice Baker,59,Human Resources,96226,6,4.2,No
E2718,Oscar Allen,25,Finance,94733,8,4.2,Yes
E2719,Paula Patel,54,Human Resources,92967,9,4.9,No
E2720,Oscar Clark,32,Engineering,101876,6,3.5,No
E2721,Edward Brown,33,Sales,55735,12,4.5,No
E2722,Nina Young,46,IT,77097,15,4.1,No
E2723,Alice Hall,56,Engineering,76584,16,4.1,No
E2724,Dana Walker,47,Marketing,95983,14,4.0,No
E2725,Steve Brown,54,IT,119967,7,3.0,No
E2726,George White,24,Finance,47925,17,4.0,Yes
E2727,Fiona Lee,55,Sales,114146,15,3.3,No
E2728,Edward Nguyen,60,Sales,70206,1,3.5,No
E2729,Jenna Kim,40,Marketing,114162,8,4.1,No
E2730,Paula Clark,59,Customer Support,85417,5,4.7,No
E2731,Edward Young,27,Customer Support,114308,15,3.4,No
E2732,Oscar Carter,60,Engineering,70479,18,3.6,No
E2733,Hannah Allen,48,Sales,45649,13,3.9,No
E2734,Hannah Baker,59,IT,73986,13,3.7,No
E2735,Hannah Walker,54,Engineering,64749,5,4.6,No
E2736,Edward Adams,35,IT,53763,12,4.8,Yes
E2737,Alice Hall,52,IT,69877,19,3.6,No
E2738,Jenna Nguyen,49,IT,71380,14,3.6,Yes
E2739,Bob Lopez,54,Sales,50963,8,4.0,Yes
E2740,Nina Evans,23,Sales,67887,19,4.9,No
E2741,Bob Johnson,57,Engineering,71768,3,4.7,No
E2742,Oscar Nguyen,25,Customer Support,53129,11,3.7,No
E2743,Laura Johnson,46,Sales,72820,9,4.5,No
E2744,Edward Baker,23,Sales,105558,2,3.5,No
E2745,Michael Lee,60,Human Resources,111768,10,3.3,No
E2746,Fiona Carter,60,Engineering,74824,19,3.4,Yes
E2747,Tina Carter,37,Sales,71458,16,3.6,No
E2748,Hannah Patel,28,Human Resources,64813,15,4.9,No
E2749,Fiona Young,36,Customer Support,69533,3,4.7,No
E2750,Nina Kim,24,Sales,81919,0,4.2,No
E2751,Hannah Adams,60,Customer Support,67126,3,3.8,No
E2752,Dana Young,58,Customer Support,46563,16,3.4,No
E2753,Kevin Carter,60,Marketing,110489,14,4.0,Yes
E2754,Steve Allen,44,Human Resources,67677,0,3.7,No
E2755,George Scott,32,Sales,69136,7,5.0,No
E2756,Rachel Clark,36,Customer Support,105453,18,2.8,No
E2757,Quentin Johnson,27,Sales,79167,20,3.4,No
E2758,Fiona Johnson,50,Marketing,89158,10,3.4,Yes
E2759,Oscar Garcia,39,Customer Support,115952,20,3.5,No
E2760,Kevin Clark,22,IT,73831,7,4.3,No
E2761,Hannah Carter,26,IT,108261,9,3.2,No
E2762,George Allen,35,Marketing,53183,5,4.2,Yes
E2763,Charlie Nguyen,30,Human Resources,111687,5,3.4,No
E2764,Laura Smith,29,Finance,105900,16,4.6,No
E2765,Hannah Johnson,23,Sales,117882,19,3.2,Yes
E2766,Bob Evans,47,Finance,69153,1,3.7,No
E2767,Alice Nguyen,52,IT,93882,0,4.0,No
E2768,Charlie Nguyen,58,IT,68846,13,3.9,No
E2769,Ian Evans,44,Human Resources,94637,16,3.7,No
E2770,Paula Brown,52,Finance,79818,5,4.3,No
E2771,Fiona Evans,31,Sales,77666,12,4.2,No
E2772,Rachel White,24,Customer Support,60772,1,3.8,No
E2773,Steve Kim,40,Sales,119541,6,5.0,No
E2774,Rachel Young,31,Human Resources,105911,6,3.0,No
E2775,Alice Lopez,25,Marketing,80418,3,4.7,No
E2776,Alice Kim,41,Marketing,72826,2,4.7,No
E2777,Alice Lee,58,Human Resources,58367,15,4.1,Yes
E2778,Alice White,54,Customer Support,45647,3,4.3,No
E2779,Quentin Kim,57,Finance,119504,17,3.4,No
E2780,Michael Walker,31,Marketing,83728,14,4.5,No
E2781,Edward Baker,50,Finance,109847,1,4.2,No
E2782,Nina Walker,34,Engineering,60056,17,3.3,No
E2783,Jenna Brown,47,Sales,104910,13,3.9,No
E2784,Jenna Kim,26,Customer Support,45153,19,4.2,No
E2785,Quentin Nguyen,33,IT,90017,17,4.7,No
E2786,George Young,43,Marketing,72746,5,3.8,No
E2787,Alice Hall,46,Finance,64346,16,4.3,No
E2788,Oscar Baker,37,Customer Support,101033,4,4.5,No
E2789,Alice Hall,59,Finance,56943,5,4.1,No
E2790,Quentin Smith,59,Customer Support,66322,20,4.6,No
E2791,Ian Clark,54,Customer Support,78781,13,2.9,No
E2792,Rachel Clark,22,Human Resources,60698,14,4.8,Yes
E2793,Hannah Lopez,41,Human Resources,112761,14,3.8,Yes
E2794,Oscar Johnson,22,Finance,87161,10,4.6,No
E2795,Charlie Young,23,IT,54505,12,3.4,No
E2796,Laura Adams,50,Customer Support,103634,6,4.0,No
E2797,Ian Nguyen,33,Sales,48753,17,3.8,No
E2798,Tina Patel,51,Marketing,118211,2,4.4,No
E2799,Nina Brown,30,Sales,81681,20,3.7,No
E2800,Tina White,49,IT,64638,6,3.8,No
E2801,Edward Johnson,52,Human Resources,85703,6,3.8,No
E2802,Hannah Kim,35,Marketing,101521,10,4.2,No
E2803,Edward White,30,Finance,106771,20,4.1,No
E2804,Paula Hall,60,Marketing,66731,3,2.8,No
E2805,Quentin Carter,25,Marketing,48521,6,3.7,Yes
E2806,Fiona Garcia,50,Customer Support,68048,14,4.0,No
E2807,Paula Adams,35,Human Resources,86251,8,3.6,No
E2808,Paula Evans,34,Marketing,76861,17,3.5,No
E2809,Rachel Adams,38,Marketing,118164,0,3.0,No
E2810,Kevin Smith,41,Finance,112165,1,3.8,No
E2811,Tina Hall,33,Marketing,63432,4,5.0,No
E2812,Tina Carter,58,Customer Support,109489,9,3.1,No
E2813,Steve Walker,52,IT,119004,5,4.4,No
E2814,Hannah Nguyen,47,Marketing,56753,1,3.7,No
E2815,Quentin Adams,54,Human Resources,81443,14,4.2,No
E2816,Charlie Lee,60,Marketing,88960,16,4.1,No
E2817,Alice Lee,49,Human Resources,83378,9,3.3,No
E2818,Charlie Scott,48,Engineering,74033,19,4.3,No
E2819,Alice Evans,34,IT,99097,5,3.0,No
E2820,Bob White,43,Human Resources,98167,3,4.4,No
E2821,Rachel Young,57,Customer Support,116585,8,3.6,No
E2822,Jenna Walker,43,Customer Support,90223,16,3.2,No
E2823,Kevin Patel,51,Sales,52484,1,4.2,No
E2824,Ian Lopez,26,Engineering,114178,16,4.4,No
E2825,Alice Allen,28,Engineering,108714,11,4.9,No
E2826,Michael Clark,47,Human Resources,102464,10,3.5,Yes
E2827,Laura Patel,38,Customer Support,94879,13,3.8,No
E2828,Charlie Evans,55,Human Resources,77871,14,4.3,No
E2829,Edward Kim,44,Finance,84642,2,4.1,No
E2830,Hannah Baker,22,Finance,82574,12,3.6,No
E2831,Kevin Kim,34,Customer Support,100999,7,4.2,No
E2832,Quentin Allen,28,Sales,90990,1,3.9,No
E2833,Paula Kim,53,Sales,107091,7,3.5,No
E2834,George White,29,Human Resources,87570,20,4.6,Yes
E2835,Oscar Johnson,37,Marketing,87230,19,3.1,No
E2836,Ian Adams,48,Marketing,65108,14,3.6,Yes
E2837,Oscar Nguyen,55,Finance,61267,11,3.4,Yes
E2838,Charlie Baker,27,IT,55523,4,3.9,Yes
